"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2014","2014",9.21,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2016","2016",14.04,"b","break in series"
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",20.83,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2020","2020",35.44,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2014","2014",2.27,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2016","2016",2.52,"b","break in series"
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",2.42,,
"IT","Italy","E_CC_PCRM_PERC","customer relationship management software","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2020","2020",5.33,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W10_49","10-49","2014","2014",1.83,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W10_49","10-49","2016","2016",1,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W10_49","10-49","2018","2018",1.72,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W10_49","10-49","2020","2020",4.81,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W_GE10","10 and over","2014","2014",2.2,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W_GE10","10 and over","2016","2016",1.3,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W_GE10","10 and over","2018","2018",2.23,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W_GE10","10 and over","2020","2020",5.64,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W50_99","50-99","2014","2014",3.82,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W50_99","50-99","2016","2016",1.71,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W50_99","50-99","2018","2018",3.75,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W50_99","50-99","2020","2020",8.16,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W100_249","100-249","2014","2014",5.05,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W100_249","100-249","2016","2016",3.89,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W100_249","100-249","2018","2018",4.84,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W100_249","100-249","2020","2020",10.42,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W_GE250","250 and over","2014","2014",6.17,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W_GE250","250 and over","2016","2016",7.43,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W_GE250","250 and over","2018","2018",12.87,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","C","manufacturing","W_GE250","250 and over","2020","2020",21.03,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W10_49","10-49","2014","2014",1.59,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W10_49","10-49","2016","2016",0.85,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W10_49","10-49","2018","2018",1.75,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W10_49","10-49","2020","2020",5.98,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W_GE10","10 and over","2014","2014",1.7,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W_GE10","10 and over","2016","2016",0.86,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W_GE10","10 and over","2018","2018",1.89,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W_GE10","10 and over","2020","2020",6.43,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W50_99","50-99","2014","2014",2.87,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W50_99","50-99","2016","2016",0.28,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W50_99","50-99","2018","2018",2.89,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W50_99","50-99","2020","2020",11.67,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W100_249","100-249","2014","2014",5.73,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W100_249","100-249","2016","2016",2.5,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W100_249","100-249","2018","2018",5.06,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W100_249","100-249","2020","2020",14.9,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W_GE250","250 and over","2014","2014",4.29,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W_GE250","250 and over","2016","2016",4.21,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W_GE250","250 and over","2018","2018",11.45,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","F","construction","W_GE250","250 and over","2020","2020",20.93,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2014","2014",4.56,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2016","2016",2.32,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",3.33,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2020","2020",9.38,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2014","2014",4.2,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2016","2016",1.15,"b","break in series"
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",2.53,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2020","2020",3.95,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2014","2014",2.37,,
"IT","Italy","E_CC_PCPU_PERC","computing power to run the enterprise's own software ","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2016","2016",0.7,"b","break in series"
